dataset,seed,method,review_rate,accepted_fraction,accepted_error
Digits: 3 vs 5,16.0,confidence+SEF,0.3,0.7,0.0
Digits: 3 vs 5,16.0,learned reject,0.3,0.7,0.0
Digits: 3 vs 5,16.0,SEF,0.4,0.6,0.0
Digits: 3 vs 5,16.0,confidence,0.4,0.6,0.0
Digits: 3 vs 5,16.0,confidence+SEF,0.4,0.6,0.0
Digits: 3 vs 5,16.0,learned reject,0.4,0.6,0.0
Digits: 3 vs 5,17.0,SEF,0.0,1.0,0.015625
Digits: 3 vs 5,17.0,confidence,0.0,1.0,0.015625
Digits: 3 vs 5,17.0,confidence+SEF,0.0,1.0,0.015625
Digits: 3 vs 5,17.0,learned reject,0.0,1.0,0.015625
Digits: 3 vs 5,17.0,SEF,0.05,0.95,0.0
Digits: 3 vs 5,17.0,confidence,0.05,0.95,0.0
Digits: 3 vs 5,17.0,confidence+SEF,0.05,0.95,0.0
Digits: 3 vs 5,17.0,learned reject,0.05,0.95,0.0
Digits: 3 vs 5,17.0,SEF,0.1,0.9,0.0
Digits: 3 vs 5,17.0,confidence,0.1,0.9,0.0
Digits: 3 vs 5,17.0,confidence+SEF,0.1,0.9,0.0
Digits: 3 vs 5,17.0,learned reject,0.1,0.9,0.0
Digits: 3 vs 5,17.0,SEF,0.2,0.8,0.0
Digits: 3 vs 5,17.0,confidence,0.2,0.8,0.0
Digits: 3 vs 5,17.0,confidence+SEF,0.2,0.8,0.0
Digits: 3 vs 5,17.0,learned reject,0.2,0.8,0.0
Digits: 3 vs 5,17.0,SEF,0.3,0.7,0.0
Digits: 3 vs 5,17.0,confidence,0.3,0.7,0.0
Digits: 3 vs 5,17.0,confidence+SEF,0.3,0.7,0.0
Digits: 3 vs 5,17.0,learned reject,0.3,0.7,0.0
Digits: 3 vs 5,17.0,SEF,0.4,0.6,0.0
Digits: 3 vs 5,17.0,confidence,0.4,0.6,0.0
Digits: 3 vs 5,17.0,confidence+SEF,0.4,0.6,0.0
Digits: 3 vs 5,17.0,learned reject,0.4,0.6,0.0
Digits: 3 vs 5,18.0,SEF,0.0,1.0,0.0
Digits: 3 vs 5,18.0,confidence,0.0,1.0,0.0
Digits: 3 vs 5,18.0,confidence+SEF,0.0,1.0,0.0
Digits: 3 vs 5,18.0,learned reject,0.0,1.0,0.0
Digits: 3 vs 5,18.0,SEF,0.05,0.95,0.0
Digits: 3 vs 5,18.0,confidence,0.05,0.95,0.0
Digits: 3 vs 5,18.0,confidence+SEF,0.05,0.95,0.0
Digits: 3 vs 5,18.0,learned reject,0.05,0.95,0.0
Digits: 3 vs 5,18.0,SEF,0.1,0.9,0.0
Digits: 3 vs 5,18.0,confidence,0.1,0.9,0.0
Digits: 3 vs 5,18.0,confidence+SEF,0.1,0.9,0.0
Digits: 3 vs 5,18.0,learned reject,0.1,0.9,0.0
Digits: 3 vs 5,18.0,SEF,0.2,0.8,0.0
Digits: 3 vs 5,18.0,confidence,0.2,0.8,0.0
Digits: 3 vs 5,18.0,confidence+SEF,0.2,0.8,0.0
Digits: 3 vs 5,18.0,learned reject,0.2,0.8,0.0
Digits: 3 vs 5,18.0,SEF,0.3,0.7,0.0
Digits: 3 vs 5,18.0,confidence,0.3,0.7,0.0
Digits: 3 vs 5,18.0,confidence+SEF,0.3,0.7,0.0
Digits: 3 vs 5,18.0,learned reject,0.3,0.7,0.0
Digits: 3 vs 5,18.0,SEF,0.4,0.6,0.0
Digits: 3 vs 5,18.0,confidence,0.4,0.6,0.0
Digits: 3 vs 5,18.0,confidence+SEF,0.4,0.6,0.0
Digits: 3 vs 5,18.0,learned reject,0.4,0.6,0.0
Digits: 3 vs 5,19.0,SEF,0.0,1.0,0.0
Digits: 3 vs 5,19.0,confidence,0.0,1.0,0.0
Digits: 3 vs 5,19.0,confidence+SEF,0.0,1.0,0.0
Digits: 3 vs 5,19.0,learned reject,0.0,1.0,0.0
Digits: 3 vs 5,19.0,SEF,0.05,0.95,0.0
Digits: 3 vs 5,19.0,confidence,0.05,0.95,0.0
Digits: 3 vs 5,19.0,confidence+SEF,0.05,0.95,0.0
Digits: 3 vs 5,19.0,learned reject,0.05,0.95,0.0
Digits: 3 vs 5,19.0,SEF,0.1,0.9,0.0
Digits: 3 vs 5,19.0,confidence,0.1,0.9,0.0
Digits: 3 vs 5,19.0,confidence+SEF,0.1,0.9,0.0
Digits: 3 vs 5,19.0,learned reject,0.1,0.9,0.0
Digits: 3 vs 5,19.0,SEF,0.2,0.8,0.0
Digits: 3 vs 5,19.0,confidence,0.2,0.8,0.0
Digits: 3 vs 5,19.0,confidence+SEF,0.2,0.8,0.0
Digits: 3 vs 5,19.0,learned reject,0.2,0.8,0.0
Digits: 3 vs 5,19.0,SEF,0.3,0.7,0.0
Digits: 3 vs 5,19.0,confidence,0.3,0.7,0.0
Digits: 3 vs 5,19.0,confidence+SEF,0.3,0.7,0.0
Digits: 3 vs 5,19.0,learned reject,0.3,0.7,0.0
Digits: 3 vs 5,19.0,SEF,0.4,0.6,0.0
Digits: 3 vs 5,19.0,confidence,0.4,0.6,0.0
Digits: 3 vs 5,19.0,confidence+SEF,0.4,0.6,0.0
Digits: 3 vs 5,19.0,learned reject,0.4,0.6,0.0
Digits: 3 vs 5,20.0,SEF,0.0,1.0,0.015625
Digits: 3 vs 5,20.0,confidence,0.0,1.0,0.015625
Digits: 3 vs 5,20.0,confidence+SEF,0.0,1.0,0.015625
Digits: 3 vs 5,20.0,learned reject,0.0,1.0,0.015625
Digits: 3 vs 5,20.0,SEF,0.05,0.95,0.0
Digits: 3 vs 5,20.0,confidence,0.05,0.95,0.0
Digits: 3 vs 5,20.0,confidence+SEF,0.05,0.95,0.0
Digits: 3 vs 5,20.0,learned reject,0.05,0.95,0.0
Digits: 3 vs 5,20.0,SEF,0.1,0.9,0.0
Digits: 3 vs 5,20.0,confidence,0.1,0.9,0.0
Digits: 3 vs 5,20.0,confidence+SEF,0.1,0.9,0.0
Digits: 3 vs 5,20.0,learned reject,0.1,0.9,0.0
Digits: 3 vs 5,20.0,SEF,0.2,0.8,0.0
Digits: 3 vs 5,20.0,confidence,0.2,0.8,0.0
Digits: 3 vs 5,20.0,confidence+SEF,0.2,0.8,0.0
Digits: 3 vs 5,20.0,learned reject,0.2,0.8,0.0
Digits: 3 vs 5,20.0,SEF,0.3,0.7,0.0
Digits: 3 vs 5,20.0,confidence,0.3,0.7,0.0
Digits: 3 vs 5,20.0,confidence+SEF,0.3,0.7,0.0
Digits: 3 vs 5,20.0,learned reject,0.3,0.7,0.0
Digits: 3 vs 5,20.0,SEF,0.4,0.6,0.0
Digits: 3 vs 5,20.0,confidence,0.4,0.6,0.0
Digits: 3 vs 5,20.0,confidence+SEF,0.4,0.6,0.0
Digits: 3 vs 5,20.0,learned reject,0.4,0.6,0.0
Digits: 3 vs 5,21.0,SEF,0.0,1.0,0.0
Digits: 3 vs 5,21.0,confidence,0.0,1.0,0.0
Digits: 3 vs 5,21.0,confidence+SEF,0.0,1.0,0.0
Digits: 3 vs 5,21.0,learned reject,0.0,1.0,0.0
Digits: 3 vs 5,21.0,SEF,0.05,0.95,0.0
Digits: 3 vs 5,21.0,confidence,0.05,0.95,0.0
Digits: 3 vs 5,21.0,confidence+SEF,0.05,0.95,0.0
Digits: 3 vs 5,21.0,learned reject,0.05,0.95,0.0
Digits: 3 vs 5,21.0,SEF,0.1,0.9,0.0
Digits: 3 vs 5,21.0,confidence,0.1,0.9,0.0
Digits: 3 vs 5,21.0,confidence+SEF,0.1,0.9,0.0
Digits: 3 vs 5,21.0,learned reject,0.1,0.9,0.0
Digits: 3 vs 5,21.0,SEF,0.2,0.8,0.0
Digits: 3 vs 5,21.0,confidence,0.2,0.8,0.0
Digits: 3 vs 5,21.0,confidence+SEF,0.2,0.8,0.0
Digits: 3 vs 5,21.0,learned reject,0.2,0.8,0.0
Digits: 3 vs 5,21.0,SEF,0.3,0.7,0.0
Digits: 3 vs 5,21.0,confidence,0.3,0.7,0.0
Digits: 3 vs 5,21.0,confidence+SEF,0.3,0.7,0.0
Digits: 3 vs 5,21.0,learned reject,0.3,0.7,0.0
Digits: 3 vs 5,21.0,SEF,0.4,0.6,0.0
Digits: 3 vs 5,21.0,confidence,0.4,0.6,0.0
Digits: 3 vs 5,21.0,confidence+SEF,0.4,0.6,0.0
Digits: 3 vs 5,21.0,learned reject,0.4,0.6,0.0
Digits: 3 vs 5,22.0,SEF,0.0,1.0,0.0078125
Digits: 3 vs 5,22.0,confidence,0.0,1.0,0.0078125
Digits: 3 vs 5,22.0,confidence+SEF,0.0,1.0,0.0078125
Digits: 3 vs 5,22.0,learned reject,0.0,1.0,0.0078125
Digits: 3 vs 5,22.0,SEF,0.05,0.95,0.0
Digits: 3 vs 5,22.0,confidence,0.05,0.95,0.0
Digits: 3 vs 5,22.0,confidence+SEF,0.05,0.95,0.0
Digits: 3 vs 5,22.0,learned reject,0.05,0.95,0.0
Digits: 3 vs 5,22.0,SEF,0.1,0.9,0.0
Digits: 3 vs 5,22.0,confidence,0.1,0.9,0.0
Digits: 3 vs 5,22.0,confidence+SEF,0.1,0.9,0.0
Digits: 3 vs 5,22.0,learned reject,0.1,0.9,0.0
Digits: 3 vs 5,22.0,SEF,0.2,0.8,0.0
Digits: 3 vs 5,22.0,confidence,0.2,0.8,0.0
Digits: 3 vs 5,22.0,confidence+SEF,0.2,0.8,0.0
Digits: 3 vs 5,22.0,learned reject,0.2,0.8,0.0
Digits: 3 vs 5,22.0,SEF,0.3,0.7,0.0
Digits: 3 vs 5,22.0,confidence,0.3,0.7,0.0
Digits: 3 vs 5,22.0,confidence+SEF,0.3,0.7,0.0
Digits: 3 vs 5,22.0,learned reject,0.3,0.7,0.0
Digits: 3 vs 5,22.0,SEF,0.4,0.6,0.0
Digits: 3 vs 5,22.0,confidence,0.4,0.6,0.0
Digits: 3 vs 5,22.0,confidence+SEF,0.4,0.6,0.0
Digits: 3 vs 5,22.0,learned reject,0.4,0.6,0.0
Digits: 3 vs 5,23.0,SEF,0.0,1.0,0.0
Digits: 3 vs 5,23.0,confidence,0.0,1.0,0.0
Digits: 3 vs 5,23.0,confidence+SEF,0.0,1.0,0.0
Digits: 3 vs 5,23.0,learned reject,0.0,1.0,0.0
Digits: 3 vs 5,23.0,SEF,0.05,0.95,0.0
Digits: 3 vs 5,23.0,confidence,0.05,0.95,0.0
Digits: 3 vs 5,23.0,confidence+SEF,0.05,0.95,0.0
Digits: 3 vs 5,23.0,learned reject,0.05,0.95,0.0
Digits: 3 vs 5,23.0,SEF,0.1,0.9,0.0
Digits: 3 vs 5,23.0,confidence,0.1,0.9,0.0
Digits: 3 vs 5,23.0,confidence+SEF,0.1,0.9,0.0
Digits: 3 vs 5,23.0,learned reject,0.1,0.9,0.0
Digits: 3 vs 5,23.0,SEF,0.2,0.8,0.0
Digits: 3 vs 5,23.0,confidence,0.2,0.8,0.0
Digits: 3 vs 5,23.0,confidence+SEF,0.2,0.8,0.0
Digits: 3 vs 5,23.0,learned reject,0.2,0.8,0.0
Digits: 3 vs 5,23.0,SEF,0.3,0.7,0.0
Digits: 3 vs 5,23.0,confidence,0.3,0.7,0.0
Digits: 3 vs 5,23.0,confidence+SEF,0.3,0.7,0.0
Digits: 3 vs 5,23.0,learned reject,0.3,0.7,0.0
Digits: 3 vs 5,23.0,SEF,0.4,0.6,0.0
Digits: 3 vs 5,23.0,confidence,0.4,0.6,0.0
Digits: 3 vs 5,23.0,confidence+SEF,0.4,0.6,0.0
Digits: 3 vs 5,23.0,learned reject,0.4,0.6,0.0
Digits: 3 vs 5,24.0,SEF,0.0,1.0,0.0
Digits: 3 vs 5,24.0,confidence,0.0,1.0,0.0
Digits: 3 vs 5,24.0,confidence+SEF,0.0,1.0,0.0
Digits: 3 vs 5,24.0,learned reject,0.0,1.0,0.0
Digits: 3 vs 5,24.0,SEF,0.05,0.95,0.0
Digits: 3 vs 5,24.0,confidence,0.05,0.95,0.0
Digits: 3 vs 5,24.0,confidence+SEF,0.05,0.95,0.0
Digits: 3 vs 5,24.0,learned reject,0.05,0.95,0.0
Digits: 3 vs 5,24.0,SEF,0.1,0.9,0.0
Digits: 3 vs 5,24.0,confidence,0.1,0.9,0.0
Digits: 3 vs 5,24.0,confidence+SEF,0.1,0.9,0.0
Digits: 3 vs 5,24.0,learned reject,0.1,0.9,0.0
Digits: 3 vs 5,24.0,SEF,0.2,0.8,0.0
Digits: 3 vs 5,24.0,confidence,0.2,0.8,0.0
Digits: 3 vs 5,24.0,confidence+SEF,0.2,0.8,0.0
Digits: 3 vs 5,24.0,learned reject,0.2,0.8,0.0
Digits: 3 vs 5,24.0,SEF,0.3,0.7,0.0
Digits: 3 vs 5,24.0,confidence,0.3,0.7,0.0
Digits: 3 vs 5,24.0,confidence+SEF,0.3,0.7,0.0
Digits: 3 vs 5,24.0,learned reject,0.3,0.7,0.0
Digits: 3 vs 5,24.0,SEF,0.4,0.6,0.0
Digits: 3 vs 5,24.0,confidence,0.4,0.6,0.0
Digits: 3 vs 5,24.0,confidence+SEF,0.4,0.6,0.0
Digits: 3 vs 5,24.0,learned reject,0.4,0.6,0.0
Digits: 3 vs 5,25.0,SEF,0.0,1.0,0.0234375
Digits: 3 vs 5,25.0,confidence,0.0,1.0,0.0234375
Digits: 3 vs 5,25.0,confidence+SEF,0.0,1.0,0.0234375
Digits: 3 vs 5,25.0,learned reject,0.0,1.0,0.0234375
Digits: 3 vs 5,25.0,SEF,0.05,0.95,0.0
Digits: 3 vs 5,25.0,confidence,0.05,0.95,0.0
Digits: 3 vs 5,25.0,confidence+SEF,0.05,0.95,0.0
Digits: 3 vs 5,25.0,learned reject,0.05,0.95,0.0
Digits: 3 vs 5,25.0,SEF,0.1,0.9,0.0
Digits: 3 vs 5,25.0,confidence,0.1,0.9,0.0
Digits: 3 vs 5,25.0,confidence+SEF,0.1,0.9,0.0
Digits: 3 vs 5,25.0,learned reject,0.1,0.9,0.0
Digits: 3 vs 5,25.0,SEF,0.2,0.8,0.0
Digits: 3 vs 5,25.0,confidence,0.2,0.8,0.0
Digits: 3 vs 5,25.0,confidence+SEF,0.2,0.8,0.0
Digits: 3 vs 5,25.0,learned reject,0.2,0.8,0.0
Digits: 3 vs 5,25.0,SEF,0.3,0.7,0.0
Digits: 3 vs 5,25.0,confidence,0.3,0.7,0.0
Digits: 3 vs 5,25.0,confidence+SEF,0.3,0.7,0.0
Digits: 3 vs 5,25.0,learned reject,0.3,0.7,0.0
Digits: 3 vs 5,25.0,SEF,0.4,0.6,0.0
Digits: 3 vs 5,25.0,confidence,0.4,0.6,0.0
Digits: 3 vs 5,25.0,confidence+SEF,0.4,0.6,0.0
Digits: 3 vs 5,25.0,learned reject,0.4,0.6,0.0
Digits: 3 vs 5,26.0,SEF,0.0,1.0,0.015625
Digits: 3 vs 5,26.0,confidence,0.0,1.0,0.015625
Digits: 3 vs 5,26.0,confidence+SEF,0.0,1.0,0.015625
Digits: 3 vs 5,26.0,learned reject,0.0,1.0,0.015625
Digits: 3 vs 5,26.0,SEF,0.05,0.95,0.0
Digits: 3 vs 5,26.0,confidence,0.05,0.95,0.0
Digits: 3 vs 5,26.0,confidence+SEF,0.05,0.95,0.0
Digits: 3 vs 5,26.0,learned reject,0.05,0.95,0.0
Digits: 3 vs 5,26.0,SEF,0.1,0.9,0.0
Digits: 3 vs 5,26.0,confidence,0.1,0.9,0.0
Digits: 3 vs 5,26.0,confidence+SEF,0.1,0.9,0.0
Digits: 3 vs 5,26.0,learned reject,0.1,0.9,0.0
Digits: 3 vs 5,26.0,SEF,0.2,0.8,0.0
Digits: 3 vs 5,26.0,confidence,0.2,0.8,0.0
Digits: 3 vs 5,26.0,confidence+SEF,0.2,0.8,0.0
Digits: 3 vs 5,26.0,learned reject,0.2,0.8,0.0
Digits: 3 vs 5,26.0,SEF,0.3,0.7,0.0
Digits: 3 vs 5,26.0,confidence,0.3,0.7,0.0
Digits: 3 vs 5,26.0,confidence+SEF,0.3,0.7,0.0
Digits: 3 vs 5,26.0,learned reject,0.3,0.7,0.0
Digits: 3 vs 5,26.0,SEF,0.4,0.6,0.0
Digits: 3 vs 5,26.0,confidence,0.4,0.6,0.0
Digits: 3 vs 5,26.0,confidence+SEF,0.4,0.6,0.0
Digits: 3 vs 5,26.0,learned reject,0.4,0.6,0.0
Digits: 3 vs 5,27.0,SEF,0.0,1.0,0.0
Digits: 3 vs 5,27.0,confidence,0.0,1.0,0.0
Digits: 3 vs 5,27.0,confidence+SEF,0.0,1.0,0.0
Digits: 3 vs 5,27.0,learned reject,0.0,1.0,0.0
Digits: 3 vs 5,27.0,SEF,0.05,0.95,0.0
Digits: 3 vs 5,27.0,confidence,0.05,0.95,0.0
Digits: 3 vs 5,27.0,confidence+SEF,0.05,0.95,0.0
Digits: 3 vs 5,27.0,learned reject,0.05,0.95,0.0
Digits: 3 vs 5,27.0,SEF,0.1,0.9,0.0
Digits: 3 vs 5,27.0,confidence,0.1,0.9,0.0
Digits: 3 vs 5,27.0,confidence+SEF,0.1,0.9,0.0
Digits: 3 vs 5,27.0,learned reject,0.1,0.9,0.0
Digits: 3 vs 5,27.0,SEF,0.2,0.8,0.0
Digits: 3 vs 5,27.0,confidence,0.2,0.8,0.0
Digits: 3 vs 5,27.0,confidence+SEF,0.2,0.8,0.0
Digits: 3 vs 5,27.0,learned reject,0.2,0.8,0.0
Digits: 3 vs 5,27.0,SEF,0.3,0.7,0.0
Digits: 3 vs 5,27.0,confidence,0.3,0.7,0.0
Digits: 3 vs 5,27.0,confidence+SEF,0.3,0.7,0.0
Digits: 3 vs 5,27.0,learned reject,0.3,0.7,0.0
Digits: 3 vs 5,27.0,SEF,0.4,0.6,0.0
Digits: 3 vs 5,27.0,confidence,0.4,0.6,0.0
Digits: 3 vs 5,27.0,confidence+SEF,0.4,0.6,0.0
Digits: 3 vs 5,27.0,learned reject,0.4,0.6,0.0
Digits: 3 vs 5,28.0,SEF,0.0,1.0,0.015625
Digits: 3 vs 5,28.0,confidence,0.0,1.0,0.015625
Digits: 3 vs 5,28.0,confidence+SEF,0.0,1.0,0.015625
Digits: 3 vs 5,28.0,learned reject,0.0,1.0,0.015625
Digits: 3 vs 5,28.0,SEF,0.05,0.95,0.0
Digits: 3 vs 5,28.0,confidence,0.05,0.95,0.0
Digits: 3 vs 5,28.0,confidence+SEF,0.05,0.95,0.0
Digits: 3 vs 5,28.0,learned reject,0.05,0.95,0.0
Digits: 3 vs 5,28.0,SEF,0.1,0.9,0.0
Digits: 3 vs 5,28.0,confidence,0.1,0.9,0.0
Digits: 3 vs 5,28.0,confidence+SEF,0.1,0.9,0.0
Digits: 3 vs 5,28.0,learned reject,0.1,0.9,0.0
Digits: 3 vs 5,28.0,SEF,0.2,0.8,0.0
Digits: 3 vs 5,28.0,confidence,0.2,0.8,0.0
Digits: 3 vs 5,28.0,confidence+SEF,0.2,0.8,0.0
Digits: 3 vs 5,28.0,learned reject,0.2,0.8,0.0
Digits: 3 vs 5,28.0,SEF,0.3,0.7,0.0
Digits: 3 vs 5,28.0,confidence,0.3,0.7,0.0
Digits: 3 vs 5,28.0,confidence+SEF,0.3,0.7,0.0
Digits: 3 vs 5,28.0,learned reject,0.3,0.7,0.0
Digits: 3 vs 5,28.0,SEF,0.4,0.6,0.0
Digits: 3 vs 5,28.0,confidence,0.4,0.6,0.0
Digits: 3 vs 5,28.0,confidence+SEF,0.4,0.6,0.0
Digits: 3 vs 5,28.0,learned reject,0.4,0.6,0.0
Digits: 3 vs 5,29.0,SEF,0.0,1.0,0.0
Digits: 3 vs 5,29.0,confidence,0.0,1.0,0.0
Digits: 3 vs 5,29.0,confidence+SEF,0.0,1.0,0.0
Digits: 3 vs 5,29.0,learned reject,0.0,1.0,0.0
Digits: 3 vs 5,29.0,SEF,0.05,0.95,0.0
Digits: 3 vs 5,29.0,confidence,0.05,0.95,0.0
Digits: 3 vs 5,29.0,confidence+SEF,0.05,0.95,0.0
Digits: 3 vs 5,29.0,learned reject,0.05,0.95,0.0
Digits: 3 vs 5,29.0,SEF,0.1,0.9,0.0
Digits: 3 vs 5,29.0,confidence,0.1,0.9,0.0
Digits: 3 vs 5,29.0,confidence+SEF,0.1,0.9,0.0
Digits: 3 vs 5,29.0,learned reject,0.1,0.9,0.0
Digits: 3 vs 5,29.0,SEF,0.2,0.8,0.0
Digits: 3 vs 5,29.0,confidence,0.2,0.8,0.0
Digits: 3 vs 5,29.0,confidence+SEF,0.2,0.8,0.0
Digits: 3 vs 5,29.0,learned reject,0.2,0.8,0.0
Digits: 3 vs 5,29.0,SEF,0.3,0.7,0.0
Digits: 3 vs 5,29.0,confidence,0.3,0.7,0.0
Digits: 3 vs 5,29.0,confidence+SEF,0.3,0.7,0.0
Digits: 3 vs 5,29.0,learned reject,0.3,0.7,0.0
Digits: 3 vs 5,29.0,SEF,0.4,0.6,0.0
Digits: 3 vs 5,29.0,confidence,0.4,0.6,0.0
Digits: 3 vs 5,29.0,confidence+SEF,0.4,0.6,0.0
Digits: 3 vs 5,29.0,learned reject,0.4,0.6,0.0
Digits: 3 vs 5,30.0,SEF,0.0,1.0,0.0078125
Digits: 3 vs 5,30.0,confidence,0.0,1.0,0.0078125
Digits: 3 vs 5,30.0,confidence+SEF,0.0,1.0,0.0078125
Digits: 3 vs 5,30.0,learned reject,0.0,1.0,0.0078125
Digits: 3 vs 5,30.0,SEF,0.05,0.95,0.0
Digits: 3 vs 5,30.0,confidence,0.05,0.95,0.0
Digits: 3 vs 5,30.0,confidence+SEF,0.05,0.95,0.0
Digits: 3 vs 5,30.0,learned reject,0.05,0.95,0.0
Digits: 3 vs 5,30.0,SEF,0.1,0.9,0.0
Digits: 3 vs 5,30.0,confidence,0.1,0.9,0.0
Digits: 3 vs 5,30.0,confidence+SEF,0.1,0.9,0.0
Digits: 3 vs 5,30.0,learned reject,0.1,0.9,0.0
Digits: 3 vs 5,30.0,SEF,0.2,0.8,0.0
Digits: 3 vs 5,30.0,confidence,0.2,0.8,0.0
Digits: 3 vs 5,30.0,confidence+SEF,0.2,0.8,0.0
Digits: 3 vs 5,30.0,learned reject,0.2,0.8,0.0
Digits: 3 vs 5,30.0,SEF,0.3,0.7,0.0
Digits: 3 vs 5,30.0,confidence,0.3,0.7,0.0
Digits: 3 vs 5,30.0,confidence+SEF,0.3,0.7,0.0
Digits: 3 vs 5,30.0,learned reject,0.3,0.7,0.0
Digits: 3 vs 5,30.0,SEF,0.4,0.6,0.0
Digits: 3 vs 5,30.0,confidence,0.4,0.6,0.0
Digits: 3 vs 5,30.0,confidence+SEF,0.4,0.6,0.0
Digits: 3 vs 5,30.0,learned reject,0.4,0.6,0.0
Digits: 3 vs 5,31.0,SEF,0.0,1.0,0.0078125
Digits: 3 vs 5,31.0,confidence,0.0,1.0,0.0078125
Digits: 3 vs 5,31.0,confidence+SEF,0.0,1.0,0.0078125
Digits: 3 vs 5,31.0,learned reject,0.0,1.0,0.0078125
Digits: 3 vs 5,31.0,SEF,0.05,0.95,0.0
Digits: 3 vs 5,31.0,confidence,0.05,0.95,0.0
Digits: 3 vs 5,31.0,confidence+SEF,0.05,0.95,0.0
Digits: 3 vs 5,31.0,learned reject,0.05,0.95,0.0
Digits: 3 vs 5,31.0,SEF,0.1,0.9,0.0
Digits: 3 vs 5,31.0,confidence,0.1,0.9,0.0
Digits: 3 vs 5,31.0,confidence+SEF,0.1,0.9,0.0
Digits: 3 vs 5,31.0,learned reject,0.1,0.9,0.0
Digits: 3 vs 5,31.0,SEF,0.2,0.8,0.0
Digits: 3 vs 5,31.0,confidence,0.2,0.8,0.0
Digits: 3 vs 5,31.0,confidence+SEF,0.2,0.8,0.0
Digits: 3 vs 5,31.0,learned reject,0.2,0.8,0.0
Digits: 3 vs 5,31.0,SEF,0.3,0.7,0.0
Digits: 3 vs 5,31.0,confidence,0.3,0.7,0.0
Digits: 3 vs 5,31.0,confidence+SEF,0.3,0.7,0.0
Digits: 3 vs 5,31.0,learned reject,0.3,0.7,0.0
Digits: 3 vs 5,31.0,SEF,0.4,0.6,0.0
Digits: 3 vs 5,31.0,confidence,0.4,0.6,0.0
Digits: 3 vs 5,31.0,confidence+SEF,0.4,0.6,0.0
Digits: 3 vs 5,31.0,learned reject,0.4,0.6,0.0
Digits: 3 vs 5,32.0,SEF,0.0,1.0,0.0
Digits: 3 vs 5,32.0,confidence,0.0,1.0,0.0
Digits: 3 vs 5,32.0,confidence+SEF,0.0,1.0,0.0
Digits: 3 vs 5,32.0,learned reject,0.0,1.0,0.0
Digits: 3 vs 5,32.0,SEF,0.05,0.95,0.0
Digits: 3 vs 5,32.0,confidence,0.05,0.95,0.0
Digits: 3 vs 5,32.0,confidence+SEF,0.05,0.95,0.0
Digits: 3 vs 5,32.0,learned reject,0.05,0.95,0.0
Digits: 3 vs 5,32.0,SEF,0.1,0.9,0.0
Digits: 3 vs 5,32.0,confidence,0.1,0.9,0.0
Digits: 3 vs 5,32.0,confidence+SEF,0.1,0.9,0.0
Digits: 3 vs 5,32.0,learned reject,0.1,0.9,0.0
Digits: 3 vs 5,32.0,SEF,0.2,0.8,0.0
Digits: 3 vs 5,32.0,confidence,0.2,0.8,0.0
Digits: 3 vs 5,32.0,confidence+SEF,0.2,0.8,0.0
Digits: 3 vs 5,32.0,learned reject,0.2,0.8,0.0
Digits: 3 vs 5,32.0,SEF,0.3,0.7,0.0
Digits: 3 vs 5,32.0,confidence,0.3,0.7,0.0
Digits: 3 vs 5,32.0,confidence+SEF,0.3,0.7,0.0
Digits: 3 vs 5,32.0,learned reject,0.3,0.7,0.0
Digits: 3 vs 5,32.0,SEF,0.4,0.6,0.0
Digits: 3 vs 5,32.0,confidence,0.4,0.6,0.0
Digits: 3 vs 5,32.0,confidence+SEF,0.4,0.6,0.0
Digits: 3 vs 5,32.0,learned reject,0.4,0.6,0.0
Digits: 3 vs 5,33.0,SEF,0.0,1.0,0.0
Digits: 3 vs 5,33.0,confidence,0.0,1.0,0.0
Digits: 3 vs 5,33.0,confidence+SEF,0.0,1.0,0.0
Digits: 3 vs 5,33.0,learned reject,0.0,1.0,0.0
Digits: 3 vs 5,33.0,SEF,0.05,0.95,0.0
Digits: 3 vs 5,33.0,confidence,0.05,0.95,0.0
Digits: 3 vs 5,33.0,confidence+SEF,0.05,0.95,0.0
Digits: 3 vs 5,33.0,learned reject,0.05,0.95,0.0
Digits: 3 vs 5,33.0,SEF,0.1,0.9,0.0
Digits: 3 vs 5,33.0,confidence,0.1,0.9,0.0
Digits: 3 vs 5,33.0,confidence+SEF,0.1,0.9,0.0
Digits: 3 vs 5,33.0,learned reject,0.1,0.9,0.0
Digits: 3 vs 5,33.0,SEF,0.2,0.8,0.0
Digits: 3 vs 5,33.0,confidence,0.2,0.8,0.0
Digits: 3 vs 5,33.0,confidence+SEF,0.2,0.8,0.0
Digits: 3 vs 5,33.0,learned reject,0.2,0.8,0.0
Digits: 3 vs 5,33.0,SEF,0.3,0.7,0.0
Digits: 3 vs 5,33.0,confidence,0.3,0.7,0.0
Digits: 3 vs 5,33.0,confidence+SEF,0.3,0.7,0.0
Digits: 3 vs 5,33.0,learned reject,0.3,0.7,0.0
Digits: 3 vs 5,33.0,SEF,0.4,0.6,0.0
Digits: 3 vs 5,33.0,confidence,0.4,0.6,0.0
Digits: 3 vs 5,33.0,confidence+SEF,0.4,0.6,0.0
Digits: 3 vs 5,33.0,learned reject,0.4,0.6,0.0
Digits: 3 vs 5,34.0,SEF,0.0,1.0,0.0
Digits: 3 vs 5,34.0,confidence,0.0,1.0,0.0
Digits: 3 vs 5,34.0,confidence+SEF,0.0,1.0,0.0
Digits: 3 vs 5,34.0,learned reject,0.0,1.0,0.0
